customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
2674316,2674315,Tue Oct 31 12:29:39 +0000 2017,"@VirginTrains in the first class lounge at Euston, very nice! Flapjacks are 👍👍😀","@748116 Brilliant to hear Stephen, did you save me one? ^MW"
2675021,2675020,Sun Nov 19 12:53:35 +0000 2017,@VirginTrains @AldiUK thought you’d like the bauble I painted for my Pendolino obsessed son! 😊 #teenagecancertrust https://t.co/aroPrEIpw2,"@753005 @AldiUK Love it Claire, top mom! ^MW"
2675024,2675022,Sun Nov 19 12:52:11 +0000 2017,"@VirginTrains what’s the point of reserving seats 2 months in advance, if you end up standing on your train journey from Edinburgh to London? #fail #virgintrains #badservice #complaint","@753006 Oh no, what time off Edb, Mark? ^MW"
2675023,2675025,Sun Nov 19 13:02:12 +0000 2017,@VirginTrains 12.51. Packed to the roof. Standing for 5.5 hours is unacceptable for the money we paid and a complete lack of service!,"@753006 Sorry to hear that, Mark. Hopefully seats become available as stops are called at ^MW"
2675028,2675029,Sun Nov 19 13:07:38 +0000 2017,"@VirginTrains Not good enough. When you cancel another train (a company you’ve recently acquired), and consolidate the two, why cancel the existing seat reservations and punish both groups with non existing service? Don’t worry, will write a letter to get my money back. #fail","@753006 Are you travelling to Kings Cross or Euston, Mark? ^MW"
2675030,2675031,Sun Nov 19 13:47:56 +0000 2017,@VirginTrains Euston,@753006 Thanks Mark and apologies for this ^MW
2675032,2675033,Sun Nov 19 13:56:26 +0000 2017,@VirginTrains I’m sure you appreciate apologies are not enough when you are running a business and charging people but don’t deliver the service. That’s not the way a contract works. Even worse when it involves treatment of loyal customers. I’ll send you my bank details in a private message,"@753006 If you were looking to make a formal complaint, please submit this here - https://t.co/oYY2EVgsYg ^MW"
2675138,2675135,Sun Nov 19 12:45:14 +0000 2017,"Beyond disappointed with the terrible service on @VirginTrains - book a train and don't get allocated a seat for a 5 hour journey?! People fighting over seats. Such a great journey up here, so unimpressed with the return leg :(","@753029 Sorry to hear that, so you haven't got a seat at all? ^MW"
2675136,2675139,Sun Nov 19 15:09:59 +0000 2017,@VirginTrains @VirginTrains people now standing the length of the train - massive mess! Especially as so many people prebooked tickets like us. It's making Ryanair look luxurious right now. Really unimpressed!,@753029 Which service are you travelling on today please? ^HP
2675140,2675141,Sun Nov 19 15:55:34 +0000 2017,@VirginTrains On the 12.30 Edinburgh to London. Great journey up but this is horrific! Not a bit of ground space left and impossible to get to the toilets it's so packed. Still another 2 hours without stopping. Unacceptable to not get a seat for this price!,"@753029 Thanks for confirming, Lara. This is a @120576 service so we'll pass this over for you ^HP"
2675173,2675171,Tue Oct 31 12:52:00 +0000 2017,@VirginTrains Y not just  lose for good and make open to all ? @127472,@683788 @127472 It's part of the First Class perks though ^MW
2675183,2675182,Tue Oct 31 12:46:34 +0000 2017,@VirginTrains 1207 Euston-Lime St toilets in coach F have no water to wash hands &amp; ones in E are disgustingly smelly. No guard to report.,"@118543 Sorry to hear that, Justin. We'll get it reported now ^MW"
2675211,2675209,Sun Nov 19 12:37:31 +0000 2017,@VirginTrains Given you don’t even know what train I’m on this kind of guessworks hardly good coustomer service,"@753039 The Train Manager's come though on every train checking tickets, Robert ^MW"
2675210,2675212,Sun Nov 19 15:29:31 +0000 2017,@VirginTrains Not on that one they didn’t,@753039 We'll be sure to pass your comments on about this ^HP
2675214,2675213,Sun Nov 19 12:34:28 +0000 2017,@VirginTrains There’s no one about and no room to explore the train to find them with my luggage hitting people when I move every 2 foot,"@753039 I see, the Train Manager should be coming through very soon, Robert ^MW"
2675216,2675215,Sun Nov 19 12:31:02 +0000 2017,@VirginTrains love standing up on a packed train for an hour and a half because people have taken over your reserved seats.,"@753039 Oh no, please speak to the onboard team who can assist further, Robert ^MW"
2675219,2675217,Sun Nov 19 12:36:59 +0000 2017,best joke I've heard all week is @VirginTrains charging people £3.80 for a sandwich,"@753040 They're nice sarnies though, Adz! ^MW"
2675221,2675220,Sun Nov 19 12:29:45 +0000 2017,"Have to big up the excellent customer service from Stewart @VirginTrains at Rugby station ticket office. 😁Very cheerful, friendly and got a great price for my ticket tomorrow. You don't get that from a machine!","@753041 Lovell to hear that, Jo. We'll be sure to pass on your kind comments ^MW"
2675487,2675485,Tue Oct 31 12:57:38 +0000 2017,@VirginTrains how are u today,"@122255 Not bad, yourself? ^MW"
2675486,2675488,Tue Oct 31 14:06:08 +0000 2017,@VirginTrains am ok hows the weather were u are any plans for the day,"@122255 Weather is the usual cloudy dark and cold, no plans really, yourself? ^MW"
2675489,2675490,Tue Oct 31 14:09:30 +0000 2017,@VirginTrains no plans here as very damp #Halloween2017 u doing anything for #Halloween2017,"@122255 Afraid not, just watching the bake off and going to the gym! ^MW"
2675847,2675846,Tue Oct 31 13:16:14 +0000 2017,Train journey perked up by fab @VirginTrains staff member putting the joy into Halloween with her sparkly spider fascinator &amp; on-cheek webs. https://t.co/fTT1jZUfgO,@753182 Haha love it 😀 🕷️ ^PA
2676170,2676169,Tue Oct 31 13:40:40 +0000 2017,@VirginTrains Sorry I didn't but they were on London to brum 12.23 service and they were all nice - some had been up since 3am and still smiling!,"@753247 No worries, feel free to send them some praise here - https://t.co/U91YG9cP2d ^MW"
2676172,2676171,Tue Oct 31 13:22:31 +0000 2017,Thank you @VirginTrains for bringing me back to Brum! Staff are lovely 😊 and my journey could not have been more pleasant! X,"@753247 Love that, Sameena, did you get any names? ^MW"
2676176,2676174,Tue Oct 31 13:39:18 +0000 2017,@VirginTrains Trust me Hun they’re not. Issue is the available forward-facing seats have been taken. Do you guys not take people’s reservations srsly?,@122757 We do and we're sorry to hear that. The only other thing that could have happened is the set you're on is in reverse formation
2676175,2676177,Tue Oct 31 13:43:10 +0000 2017,@VirginTrains So you basically don’t take that into account for reservations? This isn’t a new phenomenon guys cmon,"@122757 We do but late formation swaps can happen which could impact this. Apologies all the same, Hannah ^MW"
2676180,2676179,Tue Oct 31 13:32:28 +0000 2017,@VirginTrains I swear every time I ask for a forward facing seat you give me backwards despite availability. Useless. If I vomit it’s on u☺️,"@122757 Oh no, it could be that all the forward facing options have already been taken, Hannah ^MW"
2676182,2676181,Tue Oct 31 13:38:10 +0000 2017,@VirginTrains Never mind - found the email &amp; passcode! Travelling London &gt; Edinburgh &amp; booked direct so yes I do get free WiFi.  Woohoo!,@753248 Even better! ^MW
2676185,2676184,Tue Oct 31 13:31:42 +0000 2017,@VirginTrains I booked through Virgin EC but I don't have a confirmation email with a passcode for wifi - help?? I'm on the train right now!,"@753248 You wouldn't get free Wi-Fi hen booking through VTEC and travelling with us, Cat ^MW"
2676188,2676186,Tue Oct 31 13:37:53 +0000 2017,"@VirginTrains Got a ticket from London Euston to Glasgow, but I will now be in Crewe. The same train stops at crewe, too expensive to change tkt, help!","@753249 I'm afraid that you would either need to change the ticket or stick to the route on there, Akshatha ^MW"
2676190,2676189,Tue Oct 31 13:29:32 +0000 2017,"@VirginTrains with a first class ticket, can one board the train at a calling point instead of the origin?","@753249 Afraid not, you will need to board and alight at the stations listed on the ticket ^MW"
2676192,2676191,Tue Oct 31 13:35:11 +0000 2017,@VirginTrains I've responded to the email I've been sent by the customer relations team detailing why we were delayed by significantly more than 19 mins,"@235242 I see, the team will pick this up and reply asap then, Amy ^MW"
2676194,2676193,Tue Oct 31 13:27:16 +0000 2017,So after being for two hours in getting home on Friday @VirginTrains has decided we were only 19 mins late #lyingbastards,"@235242 How do you mean, do you have a VT reference number to DM us maybe? ^MW"
2676197,2676195,Tue Oct 31 13:34:32 +0000 2017,"@VirginTrains 1208 ex Carlisle, change at Crewe for Euston","@148097 I see, you can see the menu choices here - https://t.co/PpVDkIsAXu ^MW"
2676199,2676198,Tue Oct 31 13:28:37 +0000 2017,@VirginTrains ... I hope the menu will be changed. Any chance of a warm baguette or cheese toastie 🍟,"@148097 Which service will you be on, Charmi? ^MW"
2676201,2676200,Tue Oct 31 13:30:53 +0000 2017,@VirginTrains are you not running the Crewe to Edinburgh 19:09 on 30th December this year?,"@338326 Afraid not, Douglas. Might be worth looking here - https://t.co/8KEBIEbgU3 ^MW"
2676204,2676202,Tue Oct 31 13:22:56 +0000 2017,Shout out @VirginTrains for thei gluten free snack packs now I don’t have to starve! #glutenfree #virgintrains https://t.co/rcEE1ZfCdt,@753250 Looking good @120576 ^MW
2676657,2676655,Tue Oct 31 13:52:03 +0000 2017,@VirginTrains hi is 390006 out about today please?,"@132796 It'll be working the 13:23 Eus-Bhm today, Sufian 👍 ^MW"
2676660,2676659,Tue Oct 31 13:49:18 +0000 2017,@VirginTrains your refreshment and food bar staff on the 8:30 from KGX to YRK were miserable and unwelcoming.,@753344 We'll be sure to make @120576 aware of this for you ^MW
2677039,2677038,Tue Oct 31 14:09:57 +0000 2017,@VirginTrains hi! When can I expect my delay repay refund? Put the request in on Friday.,"@753440 It can take up to 28 days but should be much sooner than this, Steph ^MW"
2677041,2677040,Tue Oct 31 14:01:52 +0000 2017,@VirginTrains please check your DMs,@753441 We are 😃 ^MW
2677043,2677042,Tue Oct 31 13:58:57 +0000 2017,@VirginTrains PLEASE turn off the heating on the 2pm London Euston to Manchester picadilly train its like a SAUNA 😩😩much love ox,@753442 We can't from here but just mention it to the Train Manager who can assist further Bradley ^MW
2677558,2677557,Tue Oct 31 14:23:25 +0000 2017,Get me to Birmingham... @VirginTrains #ArriveFabulous https://t.co/u6Psu9eXJ5,"@237442 Looking good, enjoy and save me one 😉 ^MW"
2677561,2677559,Tue Oct 31 14:21:06 +0000 2017,@VirginTrains  https://t.co/Xz7DGNL9JH,"@753550 I see, must be an error in our system then. The Super Off-Peak rules can be found here - https://t.co/GZOIxWN9l1 ^MW"
2677560,2677562,Tue Oct 31 14:38:55 +0000 2017,@VirginTrains So you can't travel on a super off peak from Man Pic to Euston?,@753550 I'm afraid not ^CB
2677565,2677564,Tue Oct 31 14:15:51 +0000 2017,@VirginTrains Sat 2nd December - train around 9.30am returning 9pm,"@753550 There's no Super Off-Peak available that day, can we see a screenshot of the website page you're looking at to buy these? ^MW"
1908762,2677566,Tue Oct 31 14:12:28 +0000 2017,@VirginTrains I'm booking a Super Off Peak Day travelcard from Man Pic to Euston. What time does this allow me to get the train?,"@753550 There will be a few choices, which sort of time are you looking to travel roughly? ^MW"
2677569,2677567,Tue Oct 31 14:19:14 +0000 2017,@VirginTrains the Beam app only works for games and magazines. Really wanted to switch off and watch something. Error message so frustrating,"@753551 I see, this is correct on Voyager trains, Adam. Only Pendolinos offer tv and films ^MW"
2677568,2677570,Tue Oct 31 14:25:27 +0000 2017,@VirginTrains How can I tell what im on?,@753551 It'll either be a 5/10 car train (Voyager) or 9/11 Coach (Pendolino) ^MW
2677571,2677573,Tue Oct 31 14:32:15 +0000 2017,@VirginTrains ?,@753551 The video should be working on the Pendolino sets. Have you spoken to the onboard team about this? ^CB
2677576,2677578,Tue Oct 31 14:36:03 +0000 2017,@VirginTrains You FAQ says that there's a quota for people watching,"@753551 That's true, although we don't have that figure here I'm afraid, nor can we see how many our using the app on any one service"
2677579,2677580,Tue Oct 31 14:46:01 +0000 2017,"@VirginTrains as someone who's managed a social media account. start with ""sorry to hear you're having trouble"" or ""let's see if I can help"". Be nice.",@753551 Apologies Adam. The staff onboard will do what they can to assist with this issues ^CB
2677583,2677582,Tue Oct 31 14:16:50 +0000 2017,@VirginTrains Is it the £20 upgrade from Euston to Preston just weekends I’m assuming then?,"@443406 That's correct, Eddy ^MW"
2677585,2677584,Tue Oct 31 14:13:17 +0000 2017,@VirginTrains are first class upgrades available 7 days a week? Or only on weekends?,"@443406 They're available all week but will be much cheaper at weekends, Eddy ^MW"
2677588,2677586,Tue Oct 31 14:16:17 +0000 2017,@VirginTrains the conductor on the Glasgow/London train right now is incredibly rude. Could just talk to people like humans. 😬,"@753552 Would you be looking to make a complaint in regards to this, Wayno? ^MW"
2677591,2677589,Tue Oct 31 14:12:12 +0000 2017,"3 days ago @VirginTrains were charging a London anytime return from Manchester for £88, now today they want £348....How you can get away 😡","@439298 That sounds like an Advance fare before and an Anytime fare now, Ads ^MW"
2678188,2678186,Tue Oct 31 14:40:53 +0000 2017,"Another day, another delayed train @VirginTrains #brokenbritain",@436925 Which service are you on? ^CB
2678187,2678189,Tue Oct 31 14:45:33 +0000 2017,@VirginTrains “14:33” from Haymarket to Abdn. Not as bad as the 20:37 last Friday which was delayed by almost 1 hour  - and not a mention of compensation!,@436925 The team at  may be able to advise on this service this afternoon ^CB
